id,username,type,date,title,text,rating,helpfulness,total_points,taObject,taObjectUrl,taObjectCity,kmean
13552,Beverley29,Attractions,4/27/2013,Around the world in a few hours!,"This is one of our favourite places in Walt Disney World, we always visit when we&acute;re in Orlando as we love the experience. Ok so its fake but there are some really good shows in several &acute;countries&acute; and the buildings are such good replicas, small children probably find its a bit boring compared to the rest of EPCOT. My favourite part is Italy, great restaurants & love Venice! You need to allow at least an afternoon and evening to get the best out of it. In England you can bump into Pooh, Eeyore & Tigger and The Rose & Crown is the only pub/bar in Orlando that I have found my favourite drink - Pimms no 1, you can eat fish & chips and have a great spot to watch IllumiNations - fireworks & light show on the lake, great entertainment!",5,0,100,Epcot World Showcase,http://www.tripadvisor.com/Attraction_Review-g34515-d1036082-Reviews-Epcot_World_Showcase-Orlando_Florida.html,Orlando,6
13477,Betsyat240,Attractions,8/30/2013,A Boston Must See for any Baseball Fan,"We loved seeing a game at Fenway and enjoyed the experience of being in an older but extremely well maintained park. We were in Section 33 (a family section, no alcohol permitted), row 3. We didn&acute;t know how the view would be but found we really enjoyed being in the corner next to the Green Monster and the left field foul line. We were very grateful to have been given the tip of getting off at the Kenmore T station instead of the Fenway T station as we would have done.",5,0,100,Fenway Park,http://www.tripadvisor.com/Attraction_Review-g60745-d105250-Reviews-Fenway_Park-Boston_Massachusetts.html,Boston,6
30144,Ellen22,Restaurants,9/16/2015,Delicious Ice Cream and more,My husband and I have just had a weeks holiday in Riva after a break of 3 yrs. We went back to the Flora to see if it was as good as our last trip. It was just as lovely as we remembered. The only disappointment was the fact that they no longer serve lemon sorbet which is my favourite. I couldn&acute;t find it at a few other places either. They did have a lemon ice cream which was delicious. We visited the Flora a few times to sit in for coffees or desserts throughout the week and it is well worth waiting in the queues that build up. It will be a definite place to visit next time we are in the area.,5,1,100,Gelateria Flora,http://www.tripadvisor.com/Restaurant_Review-g194883-d2320405-Reviews-Gelateria_Flora-Riva_Del_Garda_Province_of_Trento_Trentino_Alto_Adige.html,Riva Del Garda,6
23215,CorkeyWilson,Attractions,7/9/2013,Great sight!,"We took an open top city tour bus to see all the sights of San Francisco (very good cheap way to get around and see SF) and cross the Golden Gate Bridge. Fantastic sight and well worth the time. You can also walk or cycle the bridge but do be aware that SF is not only sunny, but windy also and the wind can be very cold. We were waring fleeces and coats at the end of June! But the trip was well worth the discomfort!",5,1,100,Golden Gate Bridge,http://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-Golden_Gate_Bridge-San_Francisco_California.html,San Francisco,6
27103,Devsarkar,Attractions,5/30/2014,Every bit as pretty...,"Much has much photographed, written and said about the GG but I can assure you that it&acute;s still underrated. This is one of America&acute;s top 10 attractions and a photographers wet dream. There is a mystique and feel about the GG that you cannot experience unless you see and photograph it from different angles, locations, lighting and weather conditions. It provides a different perspective everytime you see it. Google the best locations to photograph the bridge, drive around and get lost scouting locations on both sides of the bridge - you wont be disappointed.",5,1,100,Golden Gate Bridge,http://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-Golden_Gate_Bridge-San_Francisco_California.html,San Francisco,6
3482,AFamilyYorkshire,Hotels,9/9/2013,Fabulous Hotel!!,"Stayed 2 nights in this hotel, gave us adjoining rooms as requested. Quick check in. All the staff very helpful. The rooms are very clean and comfortable., and very quiet. We loved the pool and spa, great place to relax after a day walking round London. Good breakfast, plenty on offer and lots of staff filling your tea and coffee regularly. Nice bar area for a drink , didn&acute;t find it too expensive. St Pauls is a lovely area, can recommend Blackfriers pub, great atmosphere. Cant wait to go again. Close to the tube station too.",5,0,100,Grange St. Paul's Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d605356-Reviews-Grange_St_Paul_s_Hotel-London_England.html,London,6
12621,BeansterIreland,Hotels,3/3/2011,Perfect hotel - cant complain,"Myself and husband stayed here for 4 nights at end of February. Was a bit nervous as the hotels website said they were undergoing renovations so i was expecting the worst. the hotel is about 3 minute walk from penn station which was great. The staff at reception were very helpful and polite when checking in! we didnt see any signs of renovation, as im sure this was happening on floors 2-6, and we were on 9th! there were 2 elevators in the hotel, and considering there are 19 floors, often we had to wait quite some time, and sometimes we just took the stairs. Breadroom was very clean and tidy, nice LG flat screen, bed was very comfortable (although the duvet looked very very lumpy), tea/coffee and toiletories were supplied, and we could control the temperature. Breakfast was nice, simple but nice, cereal, fruit, yogurt, hot buffett (usually egg and sausage patties), juices, breads, bagels, muffins etc. All in all, great hotel for what you need, central, clean, basic, friendly and comfortable beds. would definitely recommend it and would definitely go back!",5,0,100,Hampton Inn Madison Square Garden,http://www.tripadvisor.com/Hotel_Review-g60763-d498869-Reviews-Hampton_Inn_Madison_Square_Garden-New_York_City_New_York.html,New York City,6
27320,Disney2007,Restaurants,5/11/2013,"BOGO - great deal, great food & huge serves!",We dined at Hash House at the Quad and used a BOGO voucher on their website. No hassle redeeming the voucher. The food servings are still huge. Hubby had the Sage Fried Chicken & Waffles and I had the Black Skillet Chicken. Both dishes were huge and very tasty. Hash House is a &acute;must do&acute; every time we go to Vegas!,5,1,100,Hash House a Go Go,http://www.tripadvisor.com/Restaurant_Review-g45963-d2325813-Reviews-Hash_House_a_Go_Go-Las_Vegas_Nevada.html,Las Vegas,6
17693,CC161,Hotels,3/9/2011,Amazing!,"Great location for the whole of Manhattan! Can easily walk to midtwon attractions including 5th avenue, rockerfeller and MOMA, Central Park and very close to subway stations. The staff were very friendly and helpful. One day my partner was sick so we left him in the room and the staff knocked and opened the door, while the do not disturb sign was up. We didnt mind at all, but they gave us a lil goody bag to say sorry - a very nice gesture. The ice machine worked the whole time, and was easily accessible. The rooms were quite large for a new york city standard and were equipped with a fridge, microwave and coffee maker. This hotel made our stay great! The price was cheaper than most bigger chains too - but i believe we definately got value!!!",5,1,101,Hilton Garden Inn Times Square,http://www.tripadvisor.com/Hotel_Review-g60763-d99352-Reviews-Hilton_Garden_Inn_Times_Square-New_York_City_New_York.html,New York City,6
23031,ConstantTraveller74,Hotels,10/2/2014,Great Hotel and location,"Absolutely nothing to complain about: - Fast check-in and Check-out - Great location, Times Square Area but not on a super busy street - Plenty of restaurants nearby - Rooms are modern and clean - Staff was really professional and helpful The best Garden Inn I have stayed at.",5,2,102,Hilton Garden Inn Times Square,http://www.tripadvisor.com/Hotel_Review-g60763-d99352-Reviews-Hilton_Garden_Inn_Times_Square-New_York_City_New_York.html,New York City,6
23659,Craigy,Hotels,1/13/2010,Loved it,"Stayed for two nights late December. biokked an executive room and was upgraded to an executive suite. Suite was lovely, like a mini apartment with huge windows that looked out over Potsdamer Platz. Fantastic shower and bath. Bed was extremely comfortable. Enjoyed the club lounge, breakfast, lunch dinner and treats in between. All alcoholic beverages. Staff were amongst some of the best I have ever come across. Location is fantastic, train at your door and a short walk to the Brandenburg Gate. The bar on the ground floor is a lovely place to start or finish yoour evening and once again impecable service.",5,1,101,Hilton Hawaiian Village Waikiki Beach Resort,http://www.tripadvisor.com/Hotel_Review-g60982-d87016-Reviews-Hilton_Hawaiian_Village_Waikiki_Beach_Resort-Honolulu_Oahu_Hawaii.html,Honolulu,6
